78	118	145
17	111	163
56	134	188
16	99	146
91	155	200
87	148	190
167	199	224
162	193	217
109	151	180
184	202	214
4	63	103
12	81	118
12	81	118
24	59	110
138	175	194
194	214	220
96	132	158
128	197	222
63	149	189
3	103	147
3	103	147
2	115	152
89	130	151
2	88	122
146	206	221
144	173	180
27	157	169
91	155	200
128	177	211
204	224	238
