249	202	0
249	197	0
242	112	32
249	190	25
238	87	30
243	115	32
240	101	32
236	71	17
245	130	27
248	151	32
252	189	0
248	182	24
246	169	44
248	188	27
243	226	38
152	63	47
26	27	28
158	76	49
105	64	49
130	93	55
167	116	55
231	158	43
237	176	25
222	179	46
215	176	30
247	207	0
147	111	58
239	238	54
236	71	17
