57	55	44
29	30	25
25	25	18
16	18	14
16	18	13
23	23	21
21	17	8
24	18	13
43	31	21
48	38	26
44	35	24
51	42	30
50	40	32
54	48	32
57	44	35
59	51	40
64	56	41
37	29	18
47	40	30
46	37	28
59	50	43
96	82	70
78	64	59
110	99	82
17	17	11
40	30	20
25	24	15
35	36	21
51	49	38
67	60	45
47	39	23
32	33	19
63	55	37
54	45	33
15	16	11
